     0.000  -412.517501662  -412.357859445  -412.286685256  -412.286685256  -412.258308246
     0.500  -412.521252597  -412.363456498  -412.290806538  -412.290806538  -412.258343307
     1.000  -412.527237633  -412.371437740  -412.298027762  -412.298027762  -412.258430392
     1.500  -412.533852261  -412.380205213  -412.306945231  -412.306945231  -412.258578269
     2.000  -412.538674218  -412.387556321  -412.315331902  -412.315331902  -412.258773618
     2.500  -412.538853374  -412.390933911  -412.320451247  -412.320451247  -412.258954724
     3.000  -412.532197852  -412.388382621  -412.320072397  -412.320072397  -412.258988942
     3.500  -412.519106504  -412.380414132  -412.314397843  -412.314397843  -412.258746243
     4.000  -412.504151752  -412.371565016  -412.307686302  -412.307686302  -412.258316806
     4.500  -412.494285952  -412.368633823  -412.306536435  -412.306536435  -412.258096192
     5.000  -412.493064082  -412.374978700  -412.314197428  -412.314197428  -412.258341878
     5.500  -412.497092798  -412.387022540  -412.327053102  -412.327053102  -412.258801652
     6.000  -412.499488874  -412.397708699  -412.338045021  -412.338045021  -412.259094907
     6.500  -412.495451398  -412.402033168  -412.342190258  -412.342190258  -412.259117396
     7.000  -412.484210668  -412.398971438  -412.338508722  -412.338508722  -412.258969288
     7.500  -412.467812643  -412.390278728  -412.328832169  -412.328832169  -412.258766133
     8.000  -412.449361432  -412.378771893  -412.316095695  -412.316095695  -412.258572214
     8.500  -412.431901153  -412.367252818  -412.303262162  -412.303262162  -412.258414149
     9.000  -412.417893290  -412.358013401  -412.292813719  -412.292813719  -412.258303504
     9.500  -412.408999967  -412.352624451  -412.286512864  -412.286512864  -412.258245976
    10.000  -412.406005733  -412.351845054  -412.285279946  -412.285279946  -412.258244433
    10.500  -412.408810208  -412.355593845  -412.289136128  -412.289136128  -412.258300837
    11.000  -412.416443602  -412.362946942  -412.297181785  -412.297181785  -412.258416680
    11.500  -412.427083575  -412.372144370  -412.307599316  -412.307599316  -412.258589832
    12.000  -412.438133616  -412.380664960  -412.317739533  -412.317739533  -412.258802106
    12.500  -412.446568899  -412.385571598  -412.324489644  -412.324489644  -412.258995003
    13.000  -412.449898561  -412.384468822  -412.325259627  -412.325259627  -412.259051620
    13.500  -412.447906538  -412.377232627  -412.319739823  -412.319739823  -412.258850191
    14.000  -412.444209475  -412.367563833  -412.311471268  -412.311471268  -412.258443720
    14.500  -412.445074127  -412.361823652  -412.306693104  -412.306693104  -412.258170502
    15.000  -412.454422027  -412.364083008  -412.309401520  -412.309401520  -412.258319437
    15.500  -412.469837828  -412.372163318  -412.317402212  -412.317402212  -412.258716625
    16.000  -412.484922624  -412.379977933  -412.324659450  -412.324659450  -412.258983591
    16.500  -412.494740433  -412.382920284  -412.326675174  -412.326675174  -412.258984677
    17.000  -412.498200698  -412.380195779  -412.322798824  -412.322798824  -412.258820225
    17.500  -412.496944424  -412.373683095  -412.315060907  -412.315060907  -412.258622724
    18.000  -412.493443609  -412.366030030  -412.306246114  -412.306246114  -412.258464120
    18.500  -412.489844364  -412.359505656  -412.298725272  -412.298725272  -412.258361225
