     0.000  -412.528025132  -412.347420485  -412.293239593  -412.293239593  -412.264749704
     0.500  -412.526962770  -412.342670488  -412.291923893  -412.291923893  -412.264767281
     1.000  -412.527177546  -412.339956621  -412.292329324  -412.292329324  -412.264790854
     1.500  -412.528380024  -412.339042280  -412.294191898  -412.294191898  -412.264784992
     2.000  -412.530742564  -412.340125141  -412.297696557  -412.297696557  -412.264743592
     2.500  -412.534917475  -412.343864914  -412.303500998  -412.303500998  -412.264731166
     3.000  -412.541029034  -412.350379409  -412.311736496  -412.311736496  -412.264862844
     3.500  -412.547100577  -412.357683472  -412.320441759  -412.320441759  -412.265166010
     4.000  -412.548838450  -412.361475223  -412.325364398  -412.325364398  -412.265471147
     4.500  -412.542283263  -412.357778000  -412.322629211  -412.322629211  -412.265454062
     5.000  -412.528464350  -412.347579137  -412.313390074  -412.313390074  -412.264937714
     5.500  -412.515222656  -412.338648583  -412.305595019  -412.305595019  -412.264427532
     6.000  -412.509782795  -412.338116206  -412.306447180  -412.306447180  -412.264616510
     6.500  -412.509809081  -412.343537426  -412.313397694  -412.313397694  -412.265123906
     7.000  -412.508037002  -412.347531373  -412.318858299  -412.318858299  -412.265302007
     7.500  -412.501178922  -412.346692017  -412.319239651  -412.319239651  -412.265170527
     8.000  -412.490544968  -412.342214930  -412.315634807  -412.315634807  -412.264980944
     8.500  -412.478708368  -412.336564244  -412.310474510  -412.310474510  -412.264858451
     9.000  -412.467496157  -412.331466947  -412.305490935  -412.305490935  -412.264814331
     9.500  -412.457665719  -412.327589095  -412.301372333  -412.301372333  -412.264815388
    10.000  -412.449369654  -412.325002478  -412.298210080  -412.298210080  -412.264811327
    10.500  -412.442877882  -412.323904983  -412.296217798  -412.296217798  -412.264760247
    11.000  -412.439129743  -412.325176280  -412.296285953  -412.296285953  -412.264673930
    11.500  -412.439469228  -412.330115576  -412.299720199  -412.299720199  -412.264646431
    12.000  -412.444265383  -412.339068601  -412.306864469  -412.306864469  -412.264780577
    12.500  -412.451498839  -412.350014441  -412.315694130  -412.315694130  -412.265065264
    13.000  -412.457009264  -412.358797613  -412.322070220  -412.322070220  -412.265356794
    13.500  -412.456717865  -412.361330478  -412.321978742  -412.321978742  -412.265432197
    14.000  -412.449987374  -412.356936011  -412.314904330  -412.314904330  -412.265097336
    14.500  -412.442015943  -412.350740940  -412.306213642  -412.306213642  -412.264559625
    15.000  -412.440331924  -412.350196783  -412.303589995  -412.303589995  -412.264469141
    15.500  -412.446217251  -412.356550872  -412.308374746  -412.308374746  -412.264881537
    16.000  -412.453943388  -412.364113211  -412.314789451  -412.314789451  -412.265187520
    16.500  -412.458620122  -412.368082817  -412.317858127  -412.317858127  -412.265174820
    17.000  -412.459712412  -412.368033257  -412.316987122  -412.316987122  -412.265032647
    17.500  -412.458865112  -412.365719720  -412.313807157  -412.313807157  -412.264920419
    18.000  -412.457540956  -412.362702462  -412.309811886  -412.309811886  -412.264876963
    18.500  -412.456323742  -412.359653987  -412.305648421  -412.305648421  -412.264872074
    19.000  -412.455305372  -412.356746360  -412.301496903  -412.301496903  -412.264852163
    19.500  -412.454838921  -412.354402585  -412.297820283  -412.297820283  -412.264779187
    20.000  -412.456017481  -412.353774663  -412.295840785  -412.295840785  -412.264679252
    20.500  -412.460221195  -412.356294552  -412.297077046  -412.297077046  -412.264646557
    21.000  -412.467780954  -412.362350775  -412.301989489  -412.301989489  -412.264750616
    21.500  -412.477030411  -412.370344541  -412.309017164  -412.309017164  -412.264962277
    22.000  -412.484748324  -412.377125274  -412.315015400  -412.315015400  -412.265200921
    22.500  -412.487461951  -412.379280455  -412.316563805  -412.316563805  -412.265369125
    23.000  -412.483155203  -412.374831503  -412.311682148  -412.311682148  -412.265293883
    23.500  -412.473822440  -412.365785152  -412.302395387  -412.302395387  -412.264835734
    24.000  -412.466762829  -412.359435170  -412.296030032  -412.296030032  -412.264348081
    24.500  -412.468970480  -412.362761180  -412.299589251  -412.299589251  -412.264480220
    25.000  -412.478653585  -412.373949821  -412.311243776  -412.311243776  -412.265020077
    25.500  -412.487958116  -412.385114239  -412.323048352  -412.323048352  -412.265308114
    26.000  -412.491949084  -412.391271957  -412.329941481  -412.329941481  -412.265262292
    26.500  -412.490576425  -412.392309248  -412.331737661  -412.331737661  -412.265117615
    27.000  -412.485689039  -412.389997235  -412.330157441  -412.330157441  -412.265014069
    27.500  -412.478885639  -412.385845434  -412.326679362  -412.326679362  -412.264954770
    28.000  -412.471273875  -412.380862456  -412.322306004  -412.322306004  -412.264887641
    28.500  -412.464124400  -412.376217356  -412.318214789  -412.318214789  -412.264780233
    29.000  -412.459231217  -412.373610117  -412.316117517  -412.316117517  -412.264679699
    29.500  -412.458159417  -412.374534390  -412.317506015  -412.317506015  -412.264684522
    30.000  -412.460860071  -412.378904144  -412.322264394  -412.322264394  -412.264824886
    30.500  -412.465258671  -412.384641336  -412.328259613  -412.328259613  -412.265032759
    31.000  -412.468227633  -412.388634834  -412.332322461  -412.332322461  -412.265240734
    31.500  -412.466719761  -412.387853092  -412.331389366  -412.331389366  -412.265398995
    32.000  -412.458826980  -412.380386162  -412.323567601  -412.323567601  -412.265360654
    32.500  -412.446064601  -412.367722138  -412.310423791  -412.310423791  -412.264921867
    33.000  -412.435670207  -412.357053085  -412.299270757  -412.299270757  -412.264327781
    33.500  -412.436254427  -412.356944597  -412.298779722  -412.298779722  -412.264338854
    34.000  -412.447675513  -412.367232719  -412.308811704  -412.308811704  -412.264921176
    34.500  -412.461460962  -412.379456103  -412.320840089  -412.320840089  -412.265312783
    35.000  -412.470980591  -412.387019891  -412.328174813  -412.328174813  -412.265316874
    35.500  -412.475129340  -412.388864681  -412.329684843  -412.329684843  -412.265171244
    36.000  -412.475495977  -412.386625803  -412.326978414  -412.326978414  -412.265038374
    36.500  -412.473903707  -412.382172023  -412.321937939  -412.321937939  -412.264929770
    37.000  -412.472003602  -412.377197897  -412.316309361  -412.316309361  -412.264806730
    37.500  -412.471667454  -412.373626740  -412.312089054  -412.312089054  -412.264674725
    38.000  -412.474782274  -412.373414842  -412.311313502  -412.311313502  -412.264611397
    38.500  -412.482108740  -412.377420896  -412.314911074  -412.314911074  -412.264679301
    39.000  -412.492427234  -412.384555383  -412.321836173  -412.321836173  -412.264840191
    39.500  -412.503075097  -412.392306098  -412.329597537  -412.329597537  -412.265018915
    40.000  -412.511074677  -412.397842667  -412.335375948  -412.335375948  -412.265192636
    40.500  -412.513671227  -412.398535507  -412.336549099  -412.336549099  -412.265350767
    41.000  -412.508791994  -412.392406793  -412.331135487  -412.331135487  -412.265374034
    41.500  -412.496969584  -412.380056394  -412.319704421  -412.319704421  -412.265040570
    42.000  -412.484076428  -412.367400887  -412.308109473  -412.308109473  -412.264454439
    42.500  -412.478881002  -412.363231682  -412.305055264  -412.305055264  -412.264317926
    43.000  -412.483406255  -412.369570963  -412.312469391  -412.312469391  -412.264827466
    43.500  -412.490415988  -412.379157565  -412.322999485  -412.322999485  -412.265283512
    44.000  -412.492601331  -412.384631050  -412.329216964  -412.329216964  -412.265351257
    44.500  -412.488017580  -412.383966302  -412.329065792  -412.329065792  -412.265216832
    45.000  -412.478160198  -412.378549355  -412.323940674  -412.323940674  -412.265059715
    45.500  -412.465337205  -412.370552591  -412.316060802  -412.316060802  -412.264915332
    46.000  -412.451910084  -412.362183695  -412.307703793  -412.307703793  -412.264766741
    46.500  -412.440335932  -412.355739448  -412.301238687  -412.301238687  -412.264639886
    47.000  -412.432673513  -412.353125504  -412.298623113  -412.298623113  -412.264607713
    47.500  -412.429530034  -412.354815121  -412.300344040  -412.300344040  -412.264695933
    48.000  -412.429703772  -412.359495831  -412.305065134  -412.305065134  -412.264841538
    48.500  -412.431059057  -412.364942192  -412.310517337  -412.310517337  -412.264978662
    49.000  -412.431508759  -412.368993354  -412.314500936  -412.314500936  -412.265105454
    49.500  -412.429182386  -412.369719800  -412.315069511  -412.315069511  -412.265238800
    50.000  -412.422398393  -412.365396881  -412.310508235  -412.310508235  -412.265307224
    50.500  -412.410897793  -412.355740303  -412.300569181  -412.300569181  -412.265106085
    51.000  -412.398599491  -412.344662284  -412.289218665  -412.289218665  -412.264573261
    51.500  -412.393618386  -412.340287674  -412.284635684  -412.284635684  -412.264244284
    52.000  -412.400528023  -412.347211108  -412.291446783  -412.291446783  -412.264608590
    52.500  -412.414116473  -412.360247424  -412.304460882  -412.304460882  -412.265169076
    53.000  -412.425788216  -412.370830504  -412.315080611  -412.315080611  -412.265382634
    53.500  -412.431417738  -412.374865824  -412.319177933  -412.319177933  -412.265304648
    54.000  -412.431427569  -412.372807613  -412.317186804  -412.317186804  -412.265134319
    54.500  -412.428101085  -412.366971267  -412.311416669  -412.311416669  -412.264949541
    55.000  -412.424200359  -412.360152467  -412.304669019  -412.304669019  -412.264771233
    55.500  -412.422422916  -412.355089805  -412.299688983  -412.299688983  -412.264649070
    56.000  -412.424581377  -412.353653597  -412.298342956  -412.298342956  -412.264637696
    56.500  -412.430821366  -412.356073280  -412.300836844  -412.300836844  -412.264720303
