     0.000  -412.503066444  -412.321277847  -412.268253046  -412.268253046  -412.225491583
     0.500  -412.503072065  -412.318728479  -412.267288609  -412.267288609  -412.225525023
     1.000  -412.513492014  -412.326902802  -412.277538905  -412.277538905  -412.226190975
     1.500  -412.524624194  -412.336167174  -412.289296182  -412.289296182  -412.226618675
     2.000  -412.529196572  -412.339362389  -412.295264694  -412.295264694  -412.226609828
     2.500  -412.526294252  -412.335679825  -412.294490321  -412.294490321  -412.226423372
     3.000  -412.518251234  -412.327534310  -412.289258341  -412.289258341  -412.226225014
     3.500  -412.508040573  -412.317959858  -412.282483507  -412.282483507  -412.226055223
     4.000  -412.498382746  -412.309725456  -412.276815291  -412.276815291  -412.225933038
     4.500  -412.491318670  -412.304908581  -412.274210018  -412.274210018  -412.225877089
     5.000  -412.487882257  -412.304561036  -412.275610241  -412.275610241  -412.225879995
     5.500  -412.488149587  -412.308752664  -412.281004377  -412.281004377  -412.225923516
     6.000  -412.491437675  -412.316766712  -412.289642682  -412.289642682  -412.226018919
     6.500  -412.496181691  -412.326982487  -412.299922840  -412.299922840  -412.226191125
     7.000  -412.499679702  -412.336624744  -412.309132880  -412.309132880  -412.226436969
     7.500  -412.498292213  -412.341951105  -412.313635587  -412.313635587  -412.226694989
     8.000  -412.488628271  -412.339423412  -412.310032450  -412.310032450  -412.226781502
     8.500  -412.470479904  -412.328616779  -412.298077922  -412.298077922  -412.226413052
     9.000  -412.450442636  -412.315855063  -412.284287750  -412.284287750  -412.225703261
     9.500  -412.439121339  -412.311476286  -412.279147230  -412.279147230  -412.225521142
    10.000  -412.439258703  -412.318039141  -412.285254549  -412.285254549  -412.226096951
    10.500  -412.442772514  -412.327383151  -412.294380408  -412.294380408  -412.226572171
    11.000  -412.441951658  -412.331777858  -412.298686345  -412.298686345  -412.226595204
    11.500  -412.435344759  -412.329762036  -412.296626912  -412.296626912  -412.226415412
    12.000  -412.425016420  -412.323381723  -412.290211825  -412.290211825  -412.226239588
    12.500  -412.413469425  -412.315120943  -412.281925275  -412.281925275  -412.226102666
    13.000  -412.402849722  -412.307114286  -412.273922588  -412.273922588  -412.225977964
    13.500  -412.395142501  -412.301339874  -412.268215369  -412.268215369  -412.225871237
    14.000  -412.392018436  -412.299469139  -412.266503765  -412.266503765  -412.225830575
    14.500  -412.394128086  -412.302154687  -412.269464464  -412.269464464  -412.225883645
    15.000  -412.400717023  -412.308647639  -412.276360031  -412.276360031  -412.225993643
    15.500  -412.410112598  -412.317294864  -412.285524155  -412.285524155  -412.226123972
    16.000  -412.420239882  -412.326071453  -412.294881630  -412.294881630  -412.226302592
    16.500  -412.428356062  -412.332323821  -412.301694289  -412.301694289  -412.226555203
    17.000  -412.430967229  -412.332685204  -412.302492947  -412.302492947  -412.226756740
    17.500  -412.425937998  -412.325160041  -412.295196537  -412.295196537  -412.226589484
    18.000  -412.416857745  -412.313467517  -412.283482157  -412.283482157  -412.225939981
    18.500  -412.413505342  -412.307508399  -412.277243362  -412.277243362  -412.225525479
    19.000  -412.421563786  -412.313129182  -412.282292171  -412.282292171  -412.225948222
    19.500  -412.434958989  -412.324481617  -412.292683634  -412.292683634  -412.226507168
    20.000  -412.444776682  -412.332876345  -412.299642857  -412.299642857  -412.226608989
    20.500  -412.448085029  -412.335534116  -412.300399951  -412.300399951  -412.226421057
    21.000  -412.446589491  -412.334193458  -412.296851193  -412.296851193  -412.226215482
    21.500  -412.442839776  -412.331347015  -412.291728569  -412.291728569  -412.226087095
    22.000  -412.438629649  -412.328704044  -412.286945962  -412.286945962  -412.226021037
    22.500  -412.435067405  -412.327316090  -412.283639710  -412.283639710  -412.225972831
    23.000  -412.433115327  -412.328121454  -412.282721216  -412.282721216  -412.225917331
    23.500  -412.433829518  -412.332158394  -412.285149926  -412.285149926  -412.225884084
    24.000  -412.437878662  -412.340071760  -412.291469036  -412.291469036  -412.225939468
    24.500  -412.444591006  -412.351146502  -412.300863472  -412.300863472  -412.226115736
    25.000  -412.451546208  -412.362889713  -412.310751433  -412.310751433  -412.226362193
    25.500  -412.455349845  -412.371792673  -412.317557298  -412.317557298  -412.226593548
    26.000  -412.452981140  -412.374671636  -412.318067462  -412.318067462  -412.226729829
    26.500  -412.443196260  -412.370071954  -412.310866246  -412.310866246  -412.226628761
    27.000  -412.428678910  -412.360444538  -412.298531096  -412.298531096  -412.226132166
    27.500  -412.417501617  -412.353643510  -412.289123005  -412.289123005  -412.225592013
    28.000  -412.417311335  -412.357167129  -412.290341913  -412.290341913  -412.225774231
    28.500  -412.425423996  -412.368280861  -412.299552970  -412.299552970  -412.226425690
    29.000  -412.432153120  -412.377317564  -412.307079619  -412.307079619  -412.226727899
    29.500  -412.431966296  -412.378777641  -412.307372831  -412.307372831  -412.226598479
