     0.000  -412.512673531  -412.325971766  -412.276131155  -412.276131155  -412.247857285
     0.500  -412.525022536  -412.332763135  -412.287641505  -412.287641505  -412.248286890
     1.000  -412.539598409  -412.342534436  -412.301725870  -412.301725870  -412.248658695
     1.500  -412.550133280  -412.349223319  -412.312286078  -412.312286078  -412.248834217
     2.000  -412.553250652  -412.349617713  -412.316100039  -412.316100039  -412.248885231
     2.500  -412.547917110  -412.342784241  -412.312250071  -412.312250071  -412.248834059
     3.000  -412.535217208  -412.329833837  -412.301895795  -412.301895795  -412.248598009
     3.500  -412.519343984  -412.314920563  -412.289261926  -412.289261926  -412.248153172
     4.000  -412.507404250  -412.305074920  -412.281434111  -412.281434111  -412.247785245
     4.500  -412.504901733  -412.305728787  -412.283838633  -412.283838633  -412.247908222
     5.000  -412.510116005  -412.315130624  -412.294635091  -412.294635091  -412.248382938
     5.500  -412.516014675  -412.326259924  -412.306664476  -412.306664476  -412.248696363
     6.000  -412.517348071  -412.333889736  -412.314579476  -412.314579476  -412.248700693
     6.500  -412.513311150  -412.337209356  -412.317514298  -412.317514298  -412.248572633
     7.000  -412.505408939  -412.337665854  -412.316937508  -412.316937508  -412.248477729
     7.500  -412.495050074  -412.336538599  -412.314214982  -412.314214982  -412.248463078
     8.000  -412.482778458  -412.334151838  -412.309810472  -412.309810472  -412.248474084
     8.500  -412.469059875  -412.330649622  -412.304045241  -412.304045241  -412.248393630
     9.000  -412.455880901  -412.327621034  -412.298692127  -412.298692127  -412.248164616
     9.500  -412.447206216  -412.328629544  -412.297467184  -412.297467184  -412.247976469
    10.000  -412.445987054  -412.336318466  -412.303103568  -412.303103568  -412.248137851
    10.500  -412.449934037  -412.348241991  -412.313180329  -412.313180329  -412.248606326
    11.000  -412.452196338  -412.357525306  -412.320805395  -412.320805395  -412.249008702
    11.500  -412.446710851  -412.358131458  -412.319929847  -412.319929847  -412.249081427
    12.000  -412.432406451  -412.348999508  -412.309516805  -412.309516805  -412.248771361
    12.500  -412.414138472  -412.334961169  -412.294458085  -412.294458085  -412.248220695
    13.000  -412.400182858  -412.324264193  -412.283053398  -412.283053398  -412.247855053
    13.500  -412.395859158  -412.322231094  -412.280620473  -412.280620473  -412.248016909
    14.000  -412.398898545  -412.326651918  -412.284857424  -412.284857424  -412.248414387
    14.500  -412.403299568  -412.331621595  -412.289717144  -412.289717144  -412.248596840
    15.000  -412.405719369  -412.333906441  -412.291826493  -412.291826493  -412.248520531
    15.500  -412.406644924  -412.334098620  -412.291677858  -412.291677858  -412.248356610
    16.000  -412.408136479  -412.334354214  -412.291380811  -412.291380811  -412.248231008
    16.500  -412.411890001  -412.336460193  -412.292714633  -412.292714633  -412.248186414
    17.000  -412.418459198  -412.341055225  -412.296341393  -412.296341393  -412.248227075
    17.500  -412.427142632  -412.347514162  -412.301679446  -412.301679446  -412.248341342
    18.000  -412.436193496  -412.354152658  -412.307100624  -412.307100624  -412.248494171
    18.500  -412.443446086  -412.358848342  -412.310538896  -412.310538896  -412.248605071
    19.000  -412.447576863  -412.360298714  -412.310734340  -412.310734340  -412.248573383
    19.500  -412.449460875  -412.359385825  -412.308583479  -412.308583479  -412.248416464
    20.000  -412.451659373  -412.358688884  -412.306651033  -412.306651033  -412.248357818
    20.500  -412.455263374  -412.359362653  -412.306069152  -412.306069152  -412.248513103
    21.000  -412.458460681  -412.359713216  -412.305153456  -412.305153456  -412.248599886
    21.500  -412.460245709  -412.358878022  -412.303108034  -412.303108034  -412.248390964
    22.000  -412.463248586  -412.359620452  -412.302801753  -412.302801753  -412.248186280
    22.500  -412.469730807  -412.364320563  -412.306703088  -412.306703088  -412.248340639
    23.000  -412.477033994  -412.370435346  -412.312288620  -412.312288620  -412.248634030
    23.500  -412.480433118  -412.373341305  -412.314887965  -412.314887965  -412.248709964
    24.000  -412.478165175  -412.371339521  -412.312723710  -412.312723710  -412.248562410
    24.500  -412.471949751  -412.366163214  -412.307450502  -412.307450502  -412.248352468
    25.000  -412.464791895  -412.360787558  -412.301979572  -412.301979572  -412.248185889
    25.500  -412.459268843  -412.357733460  -412.298790114  -412.298790114  -412.248093068
    26.000  -412.456912960  -412.358467352  -412.299327268  -412.299327268  -412.248070588
    26.500  -412.458154650  -412.363354010  -412.303955799  -412.303955799  -412.248112747
    27.000  -412.462385493  -412.371722188  -412.312017621  -412.312017621  -412.248219975
    27.500  -412.467987058  -412.381889706  -412.321844776  -412.321844776  -412.248393900
    28.000  -412.472388265  -412.391211033  -412.330796282  -412.330796282  -412.248621289
    28.500  -412.472394243  -412.396392092  -412.335567177  -412.335567177  -412.248846760
    29.000  -412.465157793  -412.394445783  -412.333150557  -412.333150557  -412.248952771
    29.500  -412.449993837  -412.384493473  -412.322660454  -412.322660454  -412.248795081
    30.000  -412.430350469  -412.369738513  -412.307339644  -412.307339644  -412.248342610
    30.500  -412.413821138  -412.357511734  -412.294633391  -412.294633391  -412.247854158
    31.000  -412.407911975  -412.355104770  -412.292005516  -412.292005516  -412.247799507
    31.500  -412.413325865  -412.363110569  -412.300205798  -412.300205798  -412.248290614
    32.000  -412.422658776  -412.374122358  -412.311889663  -412.311889663  -412.248812628
    32.500  -412.427581268  -412.379862021  -412.318735935  -412.318735935  -412.248942093
    33.000  -412.425191708  -412.377473923  -412.317789473  -412.317789473  -412.248752011
    33.500  -412.417606535  -412.369086335  -412.311069552  -412.311069552  -412.248478210
    34.000  -412.408684074  -412.358540619  -412.302312094  -412.302312094  -412.248257280
    34.500  -412.401801114  -412.349183749  -412.294764744  -412.294764744  -412.248123502
    35.000  -412.399125921  -412.343164934  -412.290477248  -412.290477248  -412.248067831
    35.500  -412.401613201  -412.341450624  -412.290320525  -412.290320525  -412.248075916
    36.000  -412.409158885  -412.343998150  -412.294165898  -412.294165898  -412.248138237
    36.500  -412.420725493  -412.349892286  -412.301032984  -412.301032984  -412.248247538
    37.000  -412.434474863  -412.357478986  -412.309235672  -412.309235672  -412.248390790
    37.500  -412.448042545  -412.364626392  -412.316648511  -412.316648511  -412.248539874
    38.000  -412.459032785  -412.369198869  -412.321186801  -412.321186801  -412.248657089
    38.500  -412.465682361  -412.369684270  -412.321435001  -412.321435001  -412.248695981
    39.000  -412.467655431  -412.365952777  -412.317401231  -412.317401231  -412.248589268
    39.500  -412.466957189  -412.360151064  -412.311387168  -412.311387168  -412.248338266
    40.000  -412.467483433  -412.356260823  -412.307503718  -412.307503718  -412.248191300
    40.500  -412.471428670  -412.356552112  -412.308056840  -412.308056840  -412.248320183
    41.000  -412.477066123  -412.359393472  -412.311334512  -412.311334512  -412.248470735
    41.500  -412.481909340  -412.362420515  -412.314817998  -412.314817998  -412.248489966
    42.000  -412.484999440  -412.364799743  -412.317530315  -412.317530315  -412.248494418
    42.500  -412.485788776  -412.366084537  -412.318935282  -412.318935282  -412.248508330
    43.000  -412.483779746  -412.365817714  -412.318548736  -412.318548736  -412.248472349
    43.500  -412.479272152  -412.364257405  -412.316639285  -412.316639285  -412.248389638
    44.000  -412.473374293  -412.362390496  -412.314212649  -412.314212649  -412.248310077
    44.500  -412.467302360  -412.361249661  -412.312313351  -412.312313351  -412.248272315
    45.000  -412.461769376  -412.361326274  -412.311433575  -412.311433575  -412.248287933
    45.500  -412.456769902  -412.362377877  -412.311322435  -412.311322435  -412.248346029
    46.000  -412.451712729  -412.363576925  -412.311146859  -412.311146859  -412.248420626
    46.500  -412.445802510  -412.363905395  -412.309898746  -412.309898746  -412.248482009
    47.000  -412.438489203  -412.362608347  -412.306860756  -412.306860756  -412.248514923
    47.500  -412.429707419  -412.359435896  -412.301865836  -412.301865836  -412.248509774
    48.000  -412.420105330  -412.354871459  -412.295535301  -412.295535301  -412.248402019
    48.500  -412.411873257  -412.350961553  -412.290102381  -412.290102381  -412.248168785
    49.000  -412.408582009  -412.351162034  -412.289216682  -412.289216682  -412.248086831
    49.500  -412.411240996  -412.356405330  -412.293937802  -412.293937802  -412.248397531
    50.000  -412.415379479  -412.362178547  -412.299766267  -412.299766267  -412.248770331
    50.500  -412.415546441  -412.363000359  -412.301149080  -412.301149080  -412.248795818
    51.000  -412.411115509  -412.358209174  -412.297324770  -412.297324770  -412.248492445
    51.500  -412.406279074  -412.351963585  -412.292357081  -412.292357081  -412.248166690
    52.000  -412.405686081  -412.348910670  -412.290795576  -412.290795576  -412.248086611
    52.500  -412.410545607  -412.350317753  -412.293798510  -412.293798510  -412.248233527
    53.000  -412.418701961  -412.354151995  -412.299215220  -412.299215220  -412.248404307
    53.500  -412.427383696  -412.357811776  -412.304333520  -412.304333520  -412.248485160
