     0.000  -412.518603736  -412.367537459  -412.289520249  -412.289520249  -412.258803599
     0.500  -412.521857104  -412.370309964  -412.291446146  -412.291446146  -412.258890419
     1.000  -412.526254782  -412.375580105  -412.296253037  -412.296253037  -412.259006396
     1.500  -412.529912955  -412.381424617  -412.302115727  -412.302115727  -412.259116621
     2.000  -412.531114669  -412.386049151  -412.307307458  -412.307307458  -412.259205397
     2.500  -412.528623022  -412.388100542  -412.310501765  -412.310501765  -412.259258084
     3.000  -412.521970856  -412.386963703  -412.311056624  -412.311056624  -412.259245715
     3.500  -412.511886108  -412.383194043  -412.309449510  -412.309449510  -412.259135910
     4.000  -412.500635924  -412.378870610  -412.307637745  -412.307637745  -412.258958621
     4.500  -412.491325205  -412.376906727  -412.308372523  -412.308372523  -412.258881322
     5.000  -412.485395767  -412.378549220  -412.312713738  -412.312713738  -412.259043173
     5.500  -412.480811940  -412.381564490  -412.318233317  -412.318233317  -412.259294016
     6.000  -412.474116930  -412.382292339  -412.321105342  -412.321105342  -412.259396060
     6.500  -412.463797979  -412.379013848  -412.319503564  -412.319503564  -412.259315225
     7.000  -412.451009424  -412.372682429  -412.314346692  -412.314346692  -412.259156788
     7.500  -412.438179800  -412.365540514  -412.307914272  -412.307914272  -412.259008927
     8.000  -412.427671224  -412.359785628  -412.302502128  -412.302502128  -412.258897593
     8.500  -412.421270511  -412.357074809  -412.299905442  -412.299905442  -412.258823214
     9.000  -412.420093596  -412.358427280  -412.301296800  -412.301296800  -412.258804375
     9.500  -412.424308523  -412.363953476  -412.306921273  -412.306921273  -412.258870796
    10.000  -412.432786918  -412.372504951  -412.315716620  -412.315716620  -412.259013520
    10.500  -412.443298999  -412.381866611  -412.325494094  -412.325494094  -412.259174154
    11.000  -412.453374360  -412.389612671  -412.333806176  -412.333806176  -412.259292498
    11.500  -412.461189332  -412.393990940  -412.338858404  -412.338858404  -412.259345546
    12.000  -412.465965273  -412.394324459  -412.339932310  -412.339932310  -412.259326005
    12.500  -412.468113909  -412.391163632  -412.337554113  -412.337554113  -412.259208953
    13.000  -412.469481250  -412.386536417  -412.333747158  -412.333747158  -412.259018300
    13.500  -412.472732203  -412.383333494  -412.331408105  -412.331408105  -412.258925110
    14.000  -412.478893927  -412.382844384  -412.331828191  -412.331828191  -412.259053708
    14.500  -412.485777423  -412.383160191  -412.333087366  -412.333087366  -412.259249658
    15.000  -412.490092335  -412.381268783  -412.332155010  -412.332155010  -412.259312791
    15.500  -412.490348577  -412.375938455  -412.327777214  -412.327777214  -412.259231237
    16.000  -412.487277048  -412.368118856  -412.320880750  -412.320880750  -412.259097672
    16.500  -412.482597822  -412.359707850  -412.313327933  -412.313327933  -412.258986728
    17.000  -412.477889430  -412.352421959  -412.306774050  -412.306774050  -412.258927404
    17.500  -412.474088060  -412.347298974  -412.302167340  -412.302167340  -412.258915257
    18.000  -412.471493856  -412.344699449  -412.299771471  -412.299771471  -412.258926432
    18.500  -412.470067643  -412.344592853  -412.299493440  -412.299493440  -412.258937388
    19.000  -412.469718543  -412.346834301  -412.301206488  -412.301206488  -412.258950139
    19.500  -412.470260003  -412.351131573  -412.304725141  -412.304725141  -412.258991130
    20.000  -412.471070791  -412.356729106  -412.309453544  -412.309453544  -412.259078048
    20.500  -412.470905538  -412.362247270  -412.314161074  -412.314161074  -412.259193282
    21.000  -412.468220620  -412.366012537  -412.317270147  -412.317270147  -412.259277443
    21.500  -412.462119736  -412.366991537  -412.317773965  -412.317773965  -412.259240178
    22.000  -412.453577995  -412.365997159  -412.316452457  -412.316452457  -412.259076826
    22.500  -412.445273069  -412.365510099  -412.315711910  -412.315711910  -412.258971712
    23.000  -412.438960294  -412.367056123  -412.316980929  -412.316980929  -412.259065550
    23.500  -412.433580674  -412.369327529  -412.318853512  -412.318853512  -412.259222242
